batch_uuid,provider_name,recipient_bank_name,amount,transaction_status,last_update
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.351288+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.365467+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.3788+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.391997+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.405396+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.418842+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.431768+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.445437+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.458819+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.472478+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.485622+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.499044+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.514089+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.5275+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.539765+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.551573+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.563284+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.575112+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.586904+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.599397+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.615625+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.635931+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.657055+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.671175+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.684963+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.698659+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.711978+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.725679+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.740891+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.754806+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.768365+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.782111+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.795357+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.808774+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.822189+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.835692+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.850695+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.873117+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.886131+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.903583+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.917032+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.930266+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.94377+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.957453+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.970766+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.983774+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:11.997455+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.01086+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.024134+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.037703+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.051263+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.064522+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.078815+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.091887+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.1058+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.119448+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.132526+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.145566+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.16012+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.173923+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.18746+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.200813+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.213842+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.227395+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.240705+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.254528+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.268003+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.282164+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.295621+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.309113+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.322917+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.336055+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.349427+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.362799+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.375871+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.389321+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.402469+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.415785+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.428877+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.442447+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.456394+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.4703+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.484043+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.497502+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.510553+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.523859+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.537139+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.551574+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.564854+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.578416+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.591695+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.605284+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.619207+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.632765+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.645775+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.659351+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.673006+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.687271+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.701048+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.714821+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.728023+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.74321+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.75739+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.770906+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.784145+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.797578+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.811119+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.824168+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.837691+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.852111+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.865706+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.88689+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.900027+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.915863+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.929339+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.942746+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.957099+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.970508+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.984262+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:12.997418+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.011253+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.024547+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.037621+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.051308+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.06462+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.07767+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.091158+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.104354+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.118134+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.131864+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.145389+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.15882+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.173565+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.187135+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.200625+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.213691+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.227333+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.240596+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.254618+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.268362+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.281779+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.295126+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.308346+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.321797+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.334973+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.348321+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.361815+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.375115+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.388618+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.401635+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.414835+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.428568+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.441835+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.45488+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.468197+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.481999+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.49527+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.508588+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.522035+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.536243+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.550177+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.563665+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.576944+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.590673+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.604313+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.618789+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.632223+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.645509+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.659183+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.672631+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.686131+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.699543+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.713072+00
GVHybSsd8m8ODZVW4GLUpDaIlCN95zcbqh3q2A,ACH,Standard Chartered Bank,1.00,REJECTED,2019-07-26 08:14:13.726467+00
